id,name,geometry,buildstart,opening,closure,city_id
2401,Popotla,POINT(-99.1755256908421 19.4528831314224),1968,1970,999999,78
2402,Colegio Militar,POINT(-99.1716456594924 19.4490354987353),1968,1970,999999,78
2418,Villa de Cortés,POINT(-99.1389675916051 19.3875484142322),1968,1970,999999,78
2403,Normal,POINT(-99.1673646626094 19.444574981844),1968,1970,999999,78
2404,San Cosme,POINT(-99.1607187775514 19.4418540445617),1968,1970,999999,78
25035,Qingjiang Road West,POINT(103.996343599178 30.6790527718391),2012,2015,,364
2405,Revolución,POINT(-99.1541889431207 19.4391154700806),1968,1970,999999,78
2419,Nativitas,POINT(-99.1400599925141 19.3801992972116),1968,1970,999999,78
2406,Hidalgo,POINT(-99.147270307309 19.4374696058989),1968,1970,999999,78
2407,Hidalgo,POINT(-99.1470405535572 19.4367550747939),1968,1970,999999,78
2408,Bellas Artes,POINT(-99.1417378835171 19.4363330730272),1968,1970,999999,78
2420,Portales,POINT(-99.141618238769 19.369803555935),1968,1970,999999,78
2409,Bellas Artes,POINT(-99.1404400555961 19.4373683311226),1991,1994,999999,78
2410,Allende,POINT(-99.1368956916568 19.435539493427),1968,1970,999999,78
16781,KASARWADI,POINT(73.8268410208404 18.60038760942),0,2022,999999,340
2411,Zócalo,POINT(-99.1323598596992 19.4330502524332),1968,1970,999999,78
2412,San Antonio Abad,POINT(-99.134564142805 19.4159869752409),1968,1970,999999,78
2421,Ermita,POINT(-99.142961656292 19.3619044011804),1968,1970,999999,78
4566,Aomi,POINT(139.781255491852 35.6247282455653),1989,1995,999999,114
2422,Ermita,POINT(-99.1433482707541 19.3600549783776),2008,2012,999999,78
2423,General Anaya,POINT(-99.1450635107819 19.3532220177726),1968,1970,999999,78
4563,Daiba,POINT(139.771405582346 35.6258884548523),1989,1995,999999,114
2424,Tasqueña,POINT(-99.1395297620275 19.3437513365913),1968,1970,999999,78
2425,Tasqueña,POINT(-99.1398769997619 19.3436833580331),1980,1986,999999,78
2449,"",POINT(-0.359392547460175 51.5574657822423),1925,1926,999999,69
2454,South Ruislip,POINT(-0.398553079677195 51.5570387527026),1907,1908,999999,69
2451,Sudbury & Harrow Road,POINT(-0.315411723009191 51.5541228205604),1898,1906,999999,69
2452,Wembley Stadium,POINT(-0.28536095173186 51.5542473629413),1898,1906,999999,69
2448,"",POINT(-0.430775451772462 51.4132179193336),1944,1944,999999,69
2466,"",POINT(0.190587974120888 51.5166726687988),1852,1854,999999,69
2474,"",POINT(0.290224783838568 51.5216512864877),1891,1892,999999,69
13844,Victoria,POINT(-70.6287462976098 -33.4594014261868),2017,2017,999999,4
16090,Shin-Nagata,POINT(135.145851851377 34.6579504380889),1954,1954,999999,91
16091,Takatori,POINT(135.135397579632 34.6517013182113),1900,1900,999999,91
16092,Sumakaihinkoen,POINT(135.12655035237 34.6471424545186),2008,2008,999999,91
16093,Suma,POINT(135.112912762214 34.6423291928475),1888,1888,999999,91
16094,Shioya,POINT(135.083283327651 34.6336307277583),1896,1896,999999,91
16095,Tarumi,POINT(135.053882285148 34.6293466057318),1888,1888,999999,91
16096,Maiko,POINT(135.033841318331 34.6335298828996),1896,1896,999999,91
16097,Asagiri,POINT(135.017253640563 34.6442773623966),1968,1968,999999,91
16098,Nishi-Akashi,POINT(134.959827972225 34.6662308691041),1944,1944,999999,91
16099,Okubo,POINT(134.938788512937 34.682237346769),1888,1888,999999,91
16100,Uozumi,POINT(134.906087544935 34.6964722487705),1961,1961,999999,91
16101,Tsuchiyama,POINT(134.888932280531 34.7204788278936),1888,1888,999999,91
16102,Higashi-Kakogawa,POINT(134.86917452218 34.7458624374362),1961,1961,999999,91
16103,Kakogawa,POINT(134.84043931849 34.766667493921),1888,1888,999999,91
16104,Hoden,POINT(134.812505496958 34.7846514149192),1900,1900,999999,91
16105,Sone,POINT(134.770258538479 34.7930743048304),1888,1888,999999,91
16106,Himeji-Bessho,POINT(134.753084988431 34.8054901280857),2005,2005,999999,91
16107,Gochaku,POINT(134.736461622978 34.816265990809),1900,1900,999999,91
2445,Debden,POINT(0.085369060475983 51.6451832411707),1865,1865,999999,69
2444,Buckhurst Hill,POINT(0.046839937344686 51.6265443727915),1856,1856,999999,69
22331,早稲田 Waseda,POINT(139.721300842788 35.7057896549981),1962,1964,,114
16108,Higashi-Himeji,POINT(134.710620954904 34.8243950341482),2016,2016,999999,91
16188,Taoji,POINT(135.225928581551 34.8353562006244),1928,1928,999999,91
16189,Niro,POINT(135.227047245293 34.8487762589059),1928,1928,999999,91
2447,Shepperton,POINT(-0.448438805620668 51.3961253166868),1862,1864,999999,69
4643,Higashi-Murayama,POINT(139.465901282953 35.7599751477654),1895,1895,999999,114
25036,Culture Palace,POINT(104.007382371673 30.674675755743),2012,2015,,364
25037,Southwestern University of Finance and Economics,POINT(104.019238449962 30.6726310894009),2012,2015,,364
4593,Minumadai-shinsuikoen,POINT(139.770752422901 35.8145488457281),1997,2008,999999,114
4568,Ariake,POINT(139.793279715251 35.634570312112),1989,1995,999999,114
23594,Maidan,POINT(116.375487520948 39.9668012953597),2015,999999,999999,15
4616,Neuilly-Hôpitaux,POINT(2.54952084142329 48.8641537657362),,2025,999999,95
4602,Hoche,POINT(2.40197153681062 48.8910878551427),,1942,999999,95
4622,Komagome,POINT(139.748064766395 35.7369346834849),1910,1910,999999,114
27763,Franklin Square,POINT(-75.1498064280682 39.954870225549),1936,1936,1979,212
2475,Chafford Hundred,POINT(0.287355754496303 51.4855559162403),1993,1995,999999,69
2477,Queensbury,POINT(-0.286125845755208 51.5941095150172),1932,1932,999999,69
4609,Montreuil - Hôpital,POINT(2.45489386624524 48.8782243174695),2016,2023,999999,95
4581,Nippori,POINT(139.771299050023 35.728868746132),1997,2008,999999,114
4583,Akado-shogakkomae,POINT(139.769037883426 35.7428961485143),1997,2008,999999,114
4584,Kumanomae,POINT(139.769872655823 35.7487075801383),1997,2008,999999,114
4585,Adachi-Odai,POINT(139.770377290814 35.7547087415782),1997,2008,999999,114
4586,Ogi-ohashi,POINT(139.770829090188 35.7639327851927),1997,2008,999999,114
4587,Koya,POINT(139.77070422964 35.7683937963004),1997,2008,999999,114
4588,Kohoku,POINT(139.770329648613 35.7738114047361),1997,2008,999999,114
4589,Nishiaraidaishi-nishi,POINT(139.770092413737 35.7814646654441),1997,2008,999999,114
4590,Yazaike,POINT(139.770039159333 35.7887363195948),1997,2008,999999,114
4591,Toneri-koen,POINT(139.770139047064 35.7964015756649),1997,2008,999999,114
4592,Toneri,POINT(139.770112392263 35.8057148308749),1997,2008,999999,114
4607,Serge Gainsbourg,POINT(2.42729157050618 48.8812859584959),2016,2023,999999,95
4640,Iriso,POINT(139.427063308651 35.8324844659667),1895,1895,999999,114
4633,Hamamatsucho,POINT(139.757052541697 35.6550981781375),1919,1919,999999,114
4611,Côteaux Beauclair,POINT(2.46755006114222 48.8823369697213),2016,2023,999999,95
4613,Noisy - Champs,POINT(2.57968997727548 48.8429787555228),,2025,999999,95
4614,Villemonble,POINT(2.51074366016434 48.8838904031946),,2025,999999,95
4638,Tokorozawa,POINT(139.473241998687 35.7871450715483),1895,1895,999999,114
4641,Sayamashi,POINT(139.4133375907 35.8573369616778),1895,1895,999999,114
4639,Kumegawa,POINT(139.472638626191 35.749584640163),1895,1895,999999,114
4644,Kodaira,POINT(139.488342088776 35.7371001172204),1927,1927,999999,114
4642,Hon-Kawagoe,POINT(139.481357094141 35.914069595074),1895,1895,999999,114
4645,Hana-Koganei,POINT(139.513423165051 35.7261831298259),1927,1927,999999,114
4646,Tanashi,POINT(139.539659731181 35.7273281074494),1927,1927,999999,114
4647,Seibu-Yagisawa,POINT(139.552720131032 35.7286234560668),1927,1927,999999,114
4648,Higashi-Fushimi,POINT(139.564437474357 35.728681162568),1927,1927,999999,114
4649,Musashi-Seki,POINT(139.577447450961 35.7275234400953),1927,1927,999999,114
4650,Kami-Shakujii,POINT(139.592950655696 35.7260977203794),1927,1927,999999,114
4651,Kami-Igusa,POINT(139.603171588055 35.7252489574825),1927,1927,999999,114
4652,Iogi,POINT(139.615381620052 35.7246640884755),1927,1927,999999,114
4653,Shimo-Igusa,POINT(139.625472302177 35.7238359590596),1927,1927,999999,114
4654,Saginomiya,POINT(139.639576509217 35.7226407581057),1927,1927,999999,114
4574,Shinonome,POINT(139.803611679833 35.6407211813364),1992,1996,999999,114
4567,Kokusai-tenjijo-seimon,POINT(139.791386838684 35.6302251389851),1989,1995,2019,114
4594,Shinagawa,POINT(139.738460209103 35.6281294363039),1885,1885,999999,114
4598,Sugamo,POINT(139.739444814498 35.7334293407233),1903,1903,999999,114
4623,Gotanda,POINT(139.723749123354 35.62610149944),1911,1911,999999,114
4631,Yurakucho,POINT(139.763071251222 35.6749683559761),1919,1919,999999,114
4629,Akihabara,POINT(139.773051611278 35.698461704423),1925,1925,999999,114
22333,Downtown,POINT(-97.7395439750231 30.2649591108851),2008,2008,,132
22334,Plaza Saltillo,POINT(-97.7274244285219 30.2622022604278),2008,2008,,132
22335,MLK Jr.,POINT(-97.7091152328109 30.2797577063198),2008,2008,,132
22336,Highland,POINT(-97.7162291859751 30.3285966868808),2008,2008,,132
22337,Crestview,POINT(-97.719691779352 30.3384636931357),2008,2008,,132
2464,"",POINT(0.146195842653299 51.5258924961714),1907,1908,999999,69
2496,Tlatelolco,POINT(-99.1431721339351 19.4550918372327),1968,1970,999999,78
4621,高田馬場 Takadanobaba,POINT(139.703631727053 35.7126904006044),1910,1910,999999,114
4582,西日暮里 Nishi-Nippori,POINT(139.768096399766 35.7337571689344),1997,2008,999999,114
4572,豊洲 Toyosu,POINT(139.795460052546 35.6537677421155),2001,2006,999999,114
2511,Eugenia,POINT(-99.1571616497674 19.3861857701122),1977,1980,999999,78
2468,"",POINT(0.23701818287816 51.4810870615151),1852,1854,999999,69
2471,"",POINT(0.106365289301891 51.3938311010703),1892,1892,999999,69
2472,"",POINT(0.04512799727496 51.399291672892),1892,1892,999999,69
2497,Guerrero,POINT(-99.1451704068674 19.444799251727),1968,1970,999999,78
2473,"",POINT(0.01740891056275 51.3993512034764),1892,1892,999999,69
25038,Caotang Road North,POINT(104.02789519904 30.6711988107086),2012,2015,,364
2484,Indios Verdes,POINT(-99.1198417039043 19.497006074088),2003,2005,999999,78
2498,Buenavista,POINT(-99.1527454463339 19.4462203177532),1996,1999,999999,78
2485,Indios Verdes,POINT(-99.1195025830593 19.4951066194379),1977,1979,999999,78
2507,Centro Médico,POINT(-99.1550411659192 19.4065643982534),1984,1987,999999,78
2512,División del Norte,POINT(-99.1595028322044 19.3789896955672),1977,1980,999999,78
2486,Deportivo 18 de Marzo,POINT(-99.12438418668 19.4863250507329),2003,2005,999999,78
2487,Deportivo 18 de Marzo,POINT(-99.1254092491352 19.4852299195026),1977,1979,999999,78
2499,Guerrero,POINT(-99.1463826656679 19.4451513535256),1996,1999,999999,78
2489,Euzkaro,POINT(-99.1274856121257 19.4824717791934),2003,2005,999999,78
2523,Canal de San Juan,POINT(-99.0594249384581 19.3987613356046),1988,1991,999999,78
2490,Potrero,POINT(-99.132062359385 19.4771205494647),1977,1979,999999,78
2491,Potrero,POINT(-99.1323452313851 19.4765715181273),2003,2005,999999,78
2501,Garibaldi,POINT(-99.1389603278317 19.4439301222116),1996,1999,999999,78
2492,La Raza,POINT(-99.1389386519606 19.4686317227476),2003,2005,999999,78
2502,Garibaldi,POINT(-99.1394403409315 19.443970805706),1991,1994,999999,78
2493,La Raza,POINT(-99.136553138918 19.4697381979458),1979,1982,999999,78
2494,La Raza,POINT(-99.1403736223466 19.4677138753167),1975,1978,999999,78
2513,Zapata,POINT(-99.1645238014542 19.3712094003284),1977,1980,999999,78
2503,Juárez,POINT(-99.1477336447081 19.4332832112607),1968,1970,999999,78
2504,Niños Héroes,POINT(-99.1504208185496 19.4191802199858),1968,1970,999999,78
2505,Hospital General,POINT(-99.1533631273162 19.4136853046339),1968,1970,999999,78
2506,Centro Médico,POINT(-99.1550831547912 19.4074811209658),1977,1980,999999,78
2514,Zapata,POINT(-99.1650483886298 19.3706794076574),2008,2012,999999,78
2510,Etiopía,POINT(-99.1559430570958 19.3965105656737),2010,2011,999999,78
2509,Etiopía,POINT(-99.1560404400647 19.3962204944972),1977,1980,999999,78
2515,Coyoacán,POINT(-99.170812644859 19.3614583350291),1980,1983,999999,78
23596,Anzhenqiao,POINT(116.395782222401 39.9673340042588),2015,999999,999999,15
2524,Tepalcates,POINT(-99.046329768698 19.391271926643),1988,1991,999999,78
2516,Viveros,POINT(-99.1756538071393 19.3537393065906),1980,1983,999999,78
2517,Miguel Ángel de Quevedo,POINT(-99.1808105998375 19.3461057400761),1980,1983,999999,78
2518,Copilco,POINT(-99.1771988256913 19.336200273628),1980,1983,999999,78
2519,Universidad,POINT(-99.1739110875134 19.3244101057388),1980,1983,999999,78
2488,Deportivo 18 de Marzo,POINT(-99.1255331374123 19.4835703041944),1983,1986,999999,78
258,"Lo Espejo

",POINT(-70.6859029652831 -33.5141746186658),,2017,999999,4
2508,Centro Médico,POINT(-99.1551453741444 19.406834221167),2010,2011,999999,78
2521,Pantitlán,POINT(-99.0718647915391 19.4153318627697),1988,1991,999999,78
2500,Guerrero,POINT(-99.1474121964919 19.4454689069286),2010,2011,999999,78
2522,Agricola Oriental,POINT(-99.0695313542302 19.4046016425706),1988,1991,999999,78
2495,Tlatelolco,POINT(-99.1450371035676 19.4559215085441),2010,2011,999999,78
2525,Guelatao,POINT(-99.0356567400827 19.3851485180768),1988,1991,999999,78
2526,Peñón Viejo,POINT(-99.0170380600867 19.3733328716618),1988,1991,9999999,78
2478,Kingsbury,POINT(-0.278466733711809 51.5849030126585),1932,1932,999999,69
2479,Bromley North,POINT(0.017183422684468 51.408549999213),1877,1878,999999,69
16782,NASHIK PHATA,POINT(73.8211378385009 18.6083643308689),0,2021,999999,340
2480,Sundrigde Park,POINT(0.021380712047488 51.4137859267223),1878,1878,999999,69
20465,Jeonpo,POINT(129.065366542432 35.153077900907),1994,2001,999999,357
22342,Orem Central Station,POINT(-111.72629460735 40.2808044184205),2018,2018,,228
22343,UVU,POINT(-111.711838149728 40.2755692639665),2018,2018,,228
22344,Lakeview,POINT(-111.704298606429 40.273566780287),2018,2018,,228
22345,Main St.,POINT(-111.694953861329 40.2735306169389),2018,2018,,228
262,"San Bernardo  

",POINT(-70.6978632752649 -33.594972150999),,,,4
4580,Osaki,POINT(139.728293996294 35.6192746861219),1996,2002,999999,114
4576,Tokyo Teleport,POINT(139.778104110919 35.6271011205214),1992,1996,999999,114
5169,Sèvres - Babylone,POINT(2.32678961532602 48.8517420155275),,1923,999999,95
2567,Doctores,POINT(-99.143182487388 19.4214988022345),1991,1994,999999,78
2528,Santa Marta,POINT(-98.9951841024836 19.3602791297215),1988,1991,999999,78
2536,Hospital 20 de Noviembre,POINT(-99.17101840241 19.3720045628369),2008,2012,999999,78
23595,安华桥 Ānhuáqiáo,POINT(116.387944705834 39.9670924927178),2015,999999,999999,15
23598,光熙门 Guāngxīmén,POINT(116.424869900132 39.9681183848613),2015,999999,999999,15
2530,La Paz,POINT(-98.9610129917324 19.3506617778139),1988,1991,999999,78
4606,Mairie des Lilas,POINT(2.41647585702893 48.879770492845),,1937,999999,95
2531,Valentín Campa,POINT(-99.2000462346233 19.3820274707916),2015,2018,999999,78
4630,Kanda,POINT(139.770934935626 35.6918067560129),1925,1925,999999,114
2534,Mixcoac,POINT(-99.1876466752269 19.3759319272635),2008,2012,999999,78
4610,La Dhuys,POINT(2.46505849914337 48.8775467470015),2016,2023,999999,95
2538,Eje Central,POINT(-99.1514750369944 19.3613174641288),2008,2012,999999,78
2540,Atlalilco,POINT(-99.1063349450053 19.3525620590088),2008,2012,999999,78
4659,Shimo-Ochiai,POINT(139.695504064318 35.7157460168993),1927,1927,999999,114
2542,San Andrés Tomatlán,POINT(-99.1048120934274 19.3281753384268),2008,2012,999999,78
5637,Funabashi-Keibajo,POINT(139.997976944641 35.6897652403872),1927,1927,999999,114
2544,Calle 11,POINT(-99.0855378441762 19.320376475741),2008,2012,999999,78
4615,Neuilly-Fauvettes,POINT(2.53268567549216 48.8694072777137),,2025,999999,95
2548,Nopalera,POINT(-99.045862906274 19.2999041273183),2008,2012,999999,78
2550,Tlaltenco,POINT(-99.0239161583328 19.2943959802833),2008,2012,999999,78
2546,Tezonco,POINT(-99.0659706667065 19.3065078071623),2008,2012,999999,78
4608,Place Carnot,POINT(2.44067875016677 48.8836490903109),2016,2023,999999,95
4657,Araiyakushimae,POINT(139.6726982012 35.7156915463634),1927,1927,999999,114
2553,Martín Carrera,POINT(-99.1043549292768 19.4850541056954),1978,1981,999999,78
2557,Consulado,POINT(-99.1137617388979 19.4551361831907),1979,1982,999999,78
27764,Cherry Hill,POINT(-75.0416682458551 39.9287220169097),1994,1994,,212
2560,Candelaria,POINT(-99.1194292760928 19.4287301490609),1978,1981,999999,78
2562,Jamaica,POINT(-99.1217300015281 19.4109545604179),1979,1982,999999,78
5627,Ohanajaya,POINT(139.840172910859 35.7475786200541),1931,1931,999999,114
2564,Santa Anita,POINT(-99.1216769989189 19.4028877254107),1979,1982,999999,78
23599,Xibahe,POINT(116.436186926609 39.964346835297),2015,999999,999999,15
2569,La Viga,POINT(-99.1263356127448 19.4066344418466),1991,1994,999999,78
4661,Toritsu-Kasei,POINT(139.645270412265 35.7222591750082),1937,1937,999999,114
4662,Minami-Otsuka,POINT(139.454605821103 35.8900462843571),1897,1897,999999,114
2533,Mixcoac,POINT(-99.1876455392622 19.3762129416118),1982,1985,999999,78
2555,Bondojito,POINT(-99.1118474295411 19.4649191557192),1978,1981,999999,78
4663,Shin-Sayama,POINT(139.433406979816 35.8739691760012),1964,1964,999999,114
27765,Atco,POINT(-74.9078121026377 39.7836841404064),1989,1989,,212
4632,Shimbashi,POINT(139.758145500899 35.6661503986428),1919,1919,999999,114
4664,Koku-koen,POINT(139.465624626979 35.7983271368457),1987,1987,999999,114
27766,Hammonton,POINT(-74.7994647786521 39.6316447989932),1989,1989,,212
4655,Nogata,POINT(139.65349663349 35.719554671668),1927,1927,999999,114
4656,Numabukuro,POINT(139.664736726053 35.7192739268486),1927,1927,999999,114
4612,Rosny-Bois-Perrier,POINT(2.48036234482774 48.8828385883967),,2023,999999,95
5629,Konodai,POINT(139.902377256925 35.7364637117309),1914,1914,999999,114
5622,Shin-Mikawashima,POINT(139.773916216443 35.7372057849428),1931,1931,999999,114
5624,Senjuohashi,POINT(139.796977408437 35.7423758557143),1931,1931,999999,114
5631,Keisei Yawata,POINT(139.928106686836 35.7239027286089),1915,1915,999999,114
5639,Keisei Okubo,POINT(140.048063776722 35.6859597266134),1926,1926,999999,114
5633,Higashi-Nakayama,POINT(139.952840198941 35.7144299654995),1953,1953,999999,114
5635,Kaijin,POINT(139.972155503317 35.7057219708596),1919,1919,999999,114
5645,Yurigaoka,POINT(140.155959475111 35.7215665914197),1982,1982,999999,114
4637,Seibu-Shinjuku,POINT(139.700033365784 35.6960906542759),1952,1952,999999,114
4658,Nakai,POINT(139.686297451301 35.7150945465751),1927,1927,999999,114
21560,Busan,POINT(129.042516003561 35.1158996179374),0,0,999999,357
27767,Egg Harbor City,POINT(-74.648084876739 39.5264124492396),1989,1989,,212
21561,Busanjin,POINT(129.049749821277 35.1286746940537),0,0,2005,357
